raceId,year,round,circuitId,driverId,constructorId,pit_stop_time,positionOrder,grid,points,laps,statusId
1004,2018,16,71,807,4,30625.0,12,12,0.0,52,11
1004,2018,16,71,815,10,29924.0,10,8,1.0,52,11
1004,2018,16,71,817,9,37446.0,6,18,8.0,53,1
1004,2018,16,71,822,131,29794.0,2,1,18.0,53,1
1004,2018,16,71,825,210,29904.0,8,5,4.0,52,11
1004,2018,16,71,828,15,30051.0,13,10,0.0,52,11
1004,2018,16,71,828,15,30146.0,13,10,0.0,52,11
1004,2018,16,71,830,9,29370.0,5,19,10.0,53,1
1004,2018,16,71,832,4,30021.0,17,11,0.0,51,12
1004,2018,16,71,838,1,29636.0,16,15,0.0,51,12
1004,2018,16,71,839,10,30642.0,9,6,2.0,52,11
1004,2018,16,71,840,3,29266.0,15,14,0.0,52,11
1004,2018,16,71,843,5,29418.0,20,20,0.0,4,23
1004,2018,16,71,844,15,30397.0,7,7,6.0,53,1
1004,2018,16,71,845,3,29912.0,18,13,0.0,51,12
1005,2018,17,22,1,131,22614.0,1,1,25.0,53,1
1005,2018,17,22,4,1,27454.0,14,18,0.0,52,11
1005,2018,17,22,8,6,22781.0,5,4,10.0,53,1
1005,2018,17,22,20,6,22748.0,6,8,8.0,53,1
1005,2018,17,22,154,210,23692.0,8,5,4.0,53,1
1005,2018,17,22,807,4,23555.0,19,16,0.0,37,5
1005,2018,17,22,815,10,23635.0,7,9,6.0,53,1
1005,2018,17,22,817,9,22864.0,4,15,12.0,53,1
1005,2018,17,22,822,131,22777.0,2,2,18.0,53,1
1005,2018,17,22,825,210,29007.0,20,12,0.0,8,130
1005,2018,17,22,828,15,23244.0,12,20,0.0,52,11
1005,2018,17,22,830,9,28789.0,3,3,15.0,53,1
1005,2018,17,22,832,4,23477.0,10,13,1.0,52,11
1005,2018,17,22,838,1,23159.0,15,19,0.0,52,11
1005,2018,17,22,839,10,23316.0,9,11,2.0,53,1
1005,2018,17,22,840,3,23657.0,17,14,0.0,52,11
1005,2018,17,22,840,3,29804.0,17,14,0.0,52,11
1005,2018,17,22,842,5,23376.0,11,7,0.0,52,11
1005,2018,17,22,843,5,23110.0,13,6,0.0,52,11
1005,2018,17,22,844,15,26672.0,18,10,0.0,38,26
1005,2018,17,22,844,15,38891.0,18,10,0.0,38,26
1005,2018,17,22,845,3,23647.0,16,17,0.0,52,11
1005,2018,17,22,845,3,23660.0,16,17,0.0,52,11
1006,2018,18,69,1,131,23693.0,3,1,15.0,56,1
1006,2018,18,69,1,131,23915.0,3,1,15.0,56,1
1006,2018,18,69,8,6,23714.0,1,2,25.0,56,1
1006,2018,18,69,20,6,24449.0,4,5,12.0,56,1
1006,2018,18,69,154,210,35104.0,17,8,0.0,2,130
1006,2018,18,69,807,4,24681.0,6,7,8.0,56,1
1006,2018,18,69,815,10,25723.0,8,10,4.0,56,1
1006,2018,18,69,822,131,23478.0,5,3,10.0,56,1
1006,2018,18,69,825,210,23723.0,20,12,0.0,56,2
1006,2018,18,69,828,15,23940.0,10,16,1.0,55,11
1006,2018,18,69,830,9,23446.0,2,18,18.0,56,1
1006,2018,18,69,832,4,29319.0,7,11,6.0,56,1
1006,2018,18,69,838,1,24065.0,11,17,0.0,55,11
1006,2018,18,69,838,1,24195.0,11,17,0.0,55,11
1006,2018,18,69,839,10,24534.0,19,6,0.0,56,2
1006,2018,18,69,840,3,18610.0,14,15,0.0,54,12
1006,2018,18,69,840,3,24296.0,14,15,0.0,54,12
1006,2018,18,69,840,3,41048.0,14,15,0.0,54,12
1006,2018,18,69,842,5,23865.0,12,19,0.0,55,11
1006,2018,18,69,842,5,24219.0,12,19,0.0,55,11
1006,2018,18,69,843,5,23819.0,9,20,2.0,55,11
1006,2018,18,69,844,15,34812.0,15,9,0.0,31,130
1006,2018,18,69,845,3,23686.0,13,14,0.0,55,11
1006,2018,18,69,845,3,23715.0,13,14,0.0,55,11
1007,2018,19,32,1,131,22269.0,4,3,12.0,71,1
1007,2018,19,32,1,131,22399.0,4,3,12.0,71,1
1007,2018,19,32,8,6,22017.0,3,6,15.0,71,1
1007,2018,19,32,20,6,21777.0,2,4,18.0,71,1
1007,2018,19,32,20,6,22658.0,2,4,18.0,71,1
1007,2018,19,32,154,210,22733.0,16,18,0.0,68,13
1007,2018,19,32,154,210,23426.0,16,18,0.0,68,13
1007,2018,19,32,807,4,23037.0,6,7,8.0,69,12
1007,2018,19,32,815,10,23755.0,18,13,0.0,38,23
1007,2018,19,32,817,9,22022.0,17,1,0.0,61,5
1007,2018,19,32,822,131,22105.0,5,5,10.0,70,11
1007,2018,19,32,822,131,22512.0,5,5,10.0,70,11
1007,2018,19,32,822,131,23887.0,5,5,10.0,70,11
1007,2018,19,32,825,210,22390.0,15,16,0.0,69,12
1007,2018,19,32,828,15,31406.0,9,10,2.0,69,12
1007,2018,19,32,830,9,22088.0,1,2,25.0,71,1
1007,2018,19,32,830,9,22175.0,1,2,25.0,71,1
1007,2018,19,32,832,4,22660.0,19,8,0.0,28,22
1007,2018,19,32,838,1,22174.0,8,15,4.0,69,12
1007,2018,19,32,839,10,22756.0,11,11,0.0,69,12
1007,2018,19,32,839,10,27806.0,11,11,0.0,69,12
1007,2018,19,32,840,3,23371.0,12,17,0.0,69,12
1007,2018,19,32,840,3,24451.0,12,17,0.0,69,12
1007,2018,19,32,842,5,22570.0,10,20,1.0,69,12
1007,2018,19,32,842,5,23055.0,10,20,1.0,69,12
1007,2018,19,32,843,5,22055.0,14,14,0.0,69,12
1007,2018,19,32,843,5,23553.0,14,14,0.0,69,12
1007,2018,19,32,844,15,22588.0,7,9,6.0,69,12
1007,2018,19,32,845,3,22732.0,13,19,0.0,69,12
1008,2018,20,18,1,131,22641.0,1,1,25.0,71,1
1008,2018,20,18,4,1,23046.0,17,17,0.0,69,12
1008,2018,20,18,4,1,33753.0,17,17,0.0,69,12
1008,2018,20,18,8,6,22766.0,3,4,15.0,71,1
1008,2018,20,18,20,6,22551.0,6,2,8.0,71,1
1008,2018,20,18,20,6,22683.0,6,2,8.0,71,1
1008,2018,20,18,154,210,23403.0,8,8,4.0,71,1
1008,2018,20,18,815,10,23505.0,10,12,1.0,70,11
1008,2018,20,18,817,9,23300.0,4,11,12.0,71,1
1008,2018,20,18,822,131,22727.0,5,3,10.0,71,1
1008,2018,20,18,822,131,22955.0,5,3,10.0,71,1
1008,2018,20,18,825,210,23115.0,9,10,2.0,71,1
1008,2018,20,18,828,15,23377.0,20,6,0.0,20,4
1008,2018,20,18,830,9,23432.0,2,5,18.0,71,1
1008,2018,20,18,832,4,23770.0,12,15,0.0,70,11
1008,2018,20,18,832,4,23939.0,12,15,0.0,70,11
1008,2018,20,18,838,1,22618.0,14,20,0.0,70,11
1008,2018,20,18,839,10,27226.0,15,18,0.0,70,11
1008,2018,20,18,839,10,31198.0,15,18,0.0,70,11
1008,2018,20,18,840,3,24283.0,18,19,0.0,69,12
1008,2018,20,18,840,3,24608.0,18,19,0.0,69,12
1008,2018,20,18,842,5,23757.0,13,9,0.0,70,11
1008,2018,20,18,843,5,23422.0,11,16,0.0,70,11
1008,2018,20,18,844,15,23593.0,7,7,6.0,71,1
1008,2018,20,18,845,3,23273.0,16,14,0.0,69,12
1009,2018,21,24,1,131,21283.0,1,1,25.0,55,1
1009,2018,21,24,4,1,21726.0,11,15,0.0,54,11
1009,2018,21,24,20,6,22630.0,2,3,18.0,55,1
1009,2018,21,24,154,210,22354.0,9,7,2.0,54,11
1009,2018,21,24,815,10,22112.0,8,14,4.0,55,1
1009,2018,21,24,817,9,21061.0,4,5,12.0,55,1
1009,2018,21,24,822,131,21289.0,5,2,10.0,55,1
1009,2018,21,24,822,131,21600.0,5,2,10.0,55,1
1009,2018,21,24,825,210,21587.0,10,13,1.0,54,11
1009,2018,21,24,830,9,21057.0,3,6,15.0,55,1
1009,2018,21,24,832,4,21964.0,6,11,8.0,55,1
1009,2018,21,24,838,1,22317.0,14,18,0.0,54,11
1009,2018,21,24,839,10,21979.0,17,9,0.0,44,5
1009,2018,21,24,840,3,22189.0,13,20,0.0,54,11
1009,2018,21,24,842,5,22493.0,16,17,0.0,46,5
1009,2018,21,24,843,5,41012.0,12,16,0.0,54,11
1009,2018,21,24,844,15,21828.0,7,8,6.0,55,1
1009,2018,21,24,845,3,22755.0,15,19,0.0,54,11
1010,2019,1,1,1,131,21515.0,2,1,18.0,58,1
1010,2019,1,1,8,51,23299.0,8,9,4.0,57,11
1010,2019,1,1,9,3,21889.0,17,20,0.0,55,13
1010,2019,1,1,9,3,22343.0,17,20,0.0,55,13
1010,2019,1,1,9,3,32997.0,17,20,0.0,55,13
1010,2019,1,1,20,6,21995.0,4,3,12.0,58,1
1010,2019,1,1,154,210,29981.0,18,6,0.0,29,36
1010,2019,1,1,807,4,21588.0,7,11,6.0,57,11
1010,2019,1,1,815,211,23234.0,13,10,0.0,57,11
1010,2019,1,1,817,4,33027.0,19,12,0.0,28,137
1010,2019,1,1,822,131,22014.0,1,2,26.0,58,1
1010,2019,1,1,825,210,22388.0,6,7,8.0,58,1
1010,2019,1,1,826,5,22086.0,10,15,1.0,57,11
1010,2019,1,1,830,9,21157.0,3,4,15.0,58,1
1010,2019,1,1,840,211,22471.0,9,16,2.0,57,11
1010,2019,1,1,841,51,27172.0,15,14,0.0,57,11
1010,2019,1,1,842,9,21269.0,11,17,0.0,57,11
1010,2019,1,1,844,6,22306.0,5,5,10.0,58,1
1010,2019,1,1,846,1,21627.0,12,8,0.0,57,11
1010,2019,1,1,847,3,21543.0,16,19,0.0,56,12
1010,2019,1,1,847,3,21689.0,16,19,0.0,56,12
1010,2019,1,1,848,5,21780.0,14,13,0.0,57,11
1011,2019,2,3,1,131,24255.0,1,3,25.0,57,1
1011,2019,2,3,1,131,24324.0,1,3,25.0,57,1
1011,2019,2,3,8,51,25621.0,7,8,6.0,57,1
1011,2019,2,3,8,51,25647.0,7,8,6.0,57,1
1011,2019,2,3,9,3,24313.0,16,20,0.0,55,12
1011,2019,2,3,9,3,24667.0,16,20,0.0,55,12
1011,2019,2,3,20,6,24212.0,5,2,10.0,57,1
1011,2019,2,3,20,6,24228.0,5,2,10.0,57,1
1011,2019,2,3,20,6,34193.0,5,2,10.0,57,1
1011,2019,2,3,154,210,32082.0,20,11,0.0,16,31
1011,2019,2,3,807,4,25253.0,17,17,0.0,53,5
1011,2019,2,3,807,4,25498.0,17,17,0.0,53,5
1011,2019,2,3,815,211,26798.0,10,14,1.0,57,1
1011,2019,2,3,815,211,27136.0,10,14,1.0,57,1
1011,2019,2,3,817,4,25676.0,18,10,0.0,53,60
1011,2019,2,3,822,131,24433.0,2,4,18.0,57,1
1011,2019,2,3,822,131,24865.0,2,4,18.0,57,1
1011,2019,2,3,825,210,24948.0,13,6,0.0,56,11
1011,2019,2,3,825,210,25982.0,13,6,0.0,56,11
1011,2019,2,3,826,5,26508.0,12,15,0.0,56,11
1011,2019,2,3,826,5,30761.0,12,15,0.0,56,11
1011,2019,2,3,830,9,24199.0,4,5,12.0,57,1
1011,2019,2,3,830,9,26729.0,4,5,12.0,57,1
1011,2019,2,3,832,1,24985.0,19,7,0.0,53,130
1011,2019,2,3,832,1,25034.0,19,7,0.0,53,130
1011,2019,2,3,832,1,45543.0,19,7,0.0,53,130
1011,2019,2,3,840,211,26600.0,14,18,0.0,56,11
1011,2019,2,3,840,211,34338.0,14,18,0.0,56,11
1011,2019,2,3,841,51,24880.0,11,16,0.0,57,1
1011,2019,2,3,841,51,27725.0,11,16,0.0,57,1
1011,2019,2,3,842,9,24484.0,8,13,4.0,57,1
1011,2019,2,3,842,9,27557.0,8,13,4.0,57,1
1011,2019,2,3,844,6,24358.0,3,1,16.0,57,1
1011,2019,2,3,844,6,24518.0,3,1,16.0,57,1
1011,2019,2,3,846,1,24175.0,6,9,8.0,57,1
1011,2019,2,3,846,1,24717.0,6,9,8.0,57,1
1011,2019,2,3,847,3,24633.0,15,19,0.0,56,11
1011,2019,2,3,847,3,24912.0,15,19,0.0,56,11
1011,2019,2,3,848,5,24842.0,9,12,2.0,57,1
1011,2019,2,3,848,5,25659.0,9,12,2.0,57,1
1012,2019,3,17,1,131,22644.0,1,2,25.0,56,1
1012,2019,3,17,1,131,23597.0,1,2,25.0,56,1
1012,2019,3,17,8,51,23888.0,9,13,2.0,55,11
1012,2019,3,17,9,3,32627.0,17,18,0.0,54,12
1012,2019,3,17,20,6,22316.0,3,3,15.0,56,1
1012,2019,3,17,20,6,22749.0,3,3,15.0,56,1
1012,2019,3,17,154,210,23261.0,11,10,0.0,55,11
1012,2019,3,17,154,210,23520.0,11,10,0.0,55,11
1012,2019,3,17,807,4,24107.0,20,8,0.0,16,131
1012,2019,3,17,815,211,23733.0,8,12,4.0,55,11
1012,2019,3,17,817,4,23506.0,7,7,6.0,55,11
1012,2019,3,17,822,131,22196.0,2,1,18.0,56,1
1012,2019,3,17,822,131,24083.0,2,1,18.0,56,1
1012,2019,3,17,825,210,23383.0,13,9,0.0,55,11
1012,2019,3,17,825,210,23964.0,13,9,0.0,55,11
1012,2019,3,17,826,5,17257.0,19,11,0.0,41,4
1012,2019,3,17,826,5,26050.0,19,11,0.0,41,4
1012,2019,3,17,826,5,43206.0,19,11,0.0,41,4
1012,2019,3,17,830,9,22365.0,4,5,12.0,56,1
1012,2019,3,17,830,9,23223.0,4,5,12.0,56,1
1012,2019,3,17,832,1,22532.0,14,14,0.0,55,11
1012,2019,3,17,832,1,45878.0,14,14,0.0,55,11
1012,2019,3,17,840,211,23466.0,12,16,0.0,55,11
1012,2019,3,17,840,211,23515.0,12,16,0.0,55,11
1012,2019,3,17,841,51,25137.0,15,19,0.0,55,11
1012,2019,3,17,841,51,25184.0,15,19,0.0,55,11
1012,2019,3,17,842,9,22301.0,6,6,9.0,56,1
1012,2019,3,17,842,9,22408.0,6,6,9.0,56,1
1012,2019,3,17,842,9,22722.0,6,6,9.0,56,1
1012,2019,3,17,844,6,22921.0,5,4,10.0,56,1
1012,2019,3,17,844,6,24227.0,5,4,10.0,56,1
1012,2019,3,17,846,1,22524.0,18,15,0.0,50,4
1012,2019,3,17,846,1,33638.0,18,15,0.0,50,4
1012,2019,3,17,846,1,50738.0,18,15,0.0,50,4
1012,2019,3,17,847,3,23965.0,16,17,0.0,54,12
1012,2019,3,17,847,3,24332.0,16,17,0.0,54,12
1012,2019,3,17,848,5,23215.0,10,0,1.0,55,11
1013,2019,4,73,1,131,19993.0,2,2,18.0,51,1
1013,2019,4,73,8,51,21401.0,10,0,1.0,50,11
1013,2019,4,73,9,3,15069.0,16,0,0.0,49,12
1013,2019,4,73,9,3,20703.0,16,0,0.0,49,12
1013,2019,4,73,9,3,21037.0,16,0,0.0,49,12
1013,2019,4,73,20,6,19981.0,3,3,15.0,51,1
1013,2019,4,73,154,210,20906.0,18,14,0.0,38,23
1013,2019,4,73,807,4,20870.0,14,15,0.0,50,11
1013,2019,4,73,807,4,21325.0,14,15,0.0,50,11
1013,2019,4,73,815,211,20939.0,6,5,8.0,51,1
1013,2019,4,73,817,4,20884.0,20,10,0.0,31,4
1013,2019,4,73,822,131,20006.0,1,1,25.0,51,1
1013,2019,4,73,825,210,20118.0,13,12,0.0,50,11
1013,2019,4,73,825,210,20859.0,13,12,0.0,50,11
1013,2019,4,73,826,5,21013.0,19,6,0.0,33,4
1013,2019,4,73,830,9,20973.0,4,4,12.0,51,1
1013,2019,4,73,832,1,19755.0,7,9,6.0,51,1
1013,2019,4,73,840,211,23099.0,9,13,2.0,51,1
1013,2019,4,73,841,51,20776.0,12,17,0.0,50,11
1013,2019,4,73,844,6,19857.0,5,8,11.0,51,1
1013,2019,4,73,844,6,20382.0,5,8,11.0,51,1
1013,2019,4,73,846,1,19819.0,8,7,4.0,51,1
1013,2019,4,73,846,1,22080.0,8,7,4.0,51,1
1013,2019,4,73,847,3,20475.0,15,16,0.0,49,12
1013,2019,4,73,847,3,20751.0,15,16,0.0,49,12
1013,2019,4,73,848,5,20720.0,11,11,0.0,50,11
1014,2019,5,4,1,131,22265.0,1,2,26.0,66,1
1014,2019,5,4,1,131,22511.0,1,2,26.0,66,1
1014,2019,5,4,8,51,22342.0,14,14,0.0,66,1
1014,2019,5,4,8,51,22549.0,14,14,0.0,66,1
1014,2019,5,4,9,3,21954.0,18,17,0.0,65,11
1014,2019,5,4,9,3,22142.0,18,17,0.0,65,11
1014,2019,5,4,20,6,21643.0,4,3,12.0,66,1
1014,2019,5,4,20,6,23746.0,4,3,12.0,66,1
1014,2019,5,4,154,210,22379.0,10,7,1.0,66,1
1014,2019,5,4,154,210,22732.0,10,7,1.0,66,1
1014,2019,5,4,807,4,22193.0,13,0,0.0,66,1
1014,2019,5,4,815,211,22781.0,15,15,0.0,66,1
1014,2019,5,4,815,211,22896.0,15,15,0.0,66,1
1014,2019,5,4,817,4,22379.0,12,13,0.0,66,1
1014,2019,5,4,817,4,22702.0,12,13,0.0,66,1
1014,2019,5,4,822,131,22018.0,2,1,18.0,66,1
1014,2019,5,4,822,131,22034.0,2,1,18.0,66,1
1014,2019,5,4,825,210,22025.0,7,8,6.0,66,1
1014,2019,5,4,825,210,22992.0,7,8,6.0,66,1
1014,2019,5,4,826,5,22049.0,9,9,2.0,66,1
1014,2019,5,4,826,5,33821.0,9,9,2.0,66,1
1014,2019,5,4,830,9,22417.0,3,4,15.0,66,1
1014,2019,5,4,830,9,22540.0,3,4,15.0,66,1
1014,2019,5,4,832,1,21468.0,8,12,4.0,66,1
1014,2019,5,4,832,1,21545.0,8,12,4.0,66,1
1014,2019,5,4,840,211,23321.0,19,16,0.0,44,4
1014,2019,5,4,841,51,22381.0,16,18,0.0,66,1
1014,2019,5,4,841,51,23507.0,16,18,0.0,66,1
1014,2019,5,4,842,9,22095.0,6,6,8.0,66,1
1014,2019,5,4,842,9,22563.0,6,6,8.0,66,1
1014,2019,5,4,844,6,21638.0,5,5,10.0,66,1
1014,2019,5,4,844,6,23646.0,5,5,10.0,66,1
1014,2019,5,4,846,1,21579.0,20,10,0.0,44,4
1014,2019,5,4,847,3,21846.0,17,19,0.0,65,11
1014,2019,5,4,847,3,22442.0,17,19,0.0,65,11
1014,2019,5,4,848,5,23591.0,11,11,0.0,66,1
1014,2019,5,4,848,5,37345.0,11,11,0.0,66,1
1015,2019,6,6,1,131,24266.0,1,1,25.0,78,1
1015,2019,6,6,8,51,26299.0,17,14,0.0,77,11
1015,2019,6,6,9,3,23946.0,18,20,0.0,77,11
1015,2019,6,6,20,6,24483.0,2,4,18.0,78,1
1015,2019,6,6,154,210,24219.0,10,13,1.0,78,1
1015,2019,6,6,807,4,25532.0,13,11,0.0,77,11
1015,2019,6,6,815,211,28463.0,12,16,0.0,77,11
1015,2019,6,6,817,4,24269.0,9,6,2.0,78,1
1015,2019,6,6,822,131,24776.0,3,2,15.0,78,1
1015,2019,6,6,822,131,25030.0,3,2,15.0,78,1
1015,2019,6,6,825,210,25419.0,14,5,0.0,77,11
1015,2019,6,6,826,5,24023.0,7,7,6.0,78,1
1015,2019,6,6,830,9,24011.0,4,3,12.0,78,1
1015,2019,6,6,832,1,23795.0,6,9,8.0,78,1
1015,2019,6,6,840,211,24591.0,16,17,0.0,77,11
1015,2019,6,6,841,51,35651.0,19,18,0.0,76,12
1015,2019,6,6,842,9,23858.0,5,8,11.0,78,1
1015,2019,6,6,842,9,24161.0,5,8,11.0,78,1
1015,2019,6,6,844,6,25705.0,20,15,0.0,16,4
1015,2019,6,6,844,6,25964.0,20,15,0.0,16,4
1015,2019,6,6,846,1,25026.0,11,12,0.0,78,1
1015,2019,6,6,847,3,26165.0,15,19,0.0,77,11
1015,2019,6,6,848,5,25062.0,8,10,4.0,78,1
1016,2019,7,7,1,131,23662.0,1,2,25.0,70,1
1016,2019,7,7,8,51,24666.0,15,16,0.0,69,11
1016,2019,7,7,8,51,25342.0,15,16,0.0,69,11
1016,2019,7,7,9,3,23119.0,18,19,0.0,67,13
1016,2019,7,7,9,3,25210.0,18,19,0.0,67,13
1016,2019,7,7,20,6,23782.0,2,1,18.0,70,1
1016,2019,7,7,154,210,24071.0,14,14,0.0,69,11
1016,2019,7,7,807,4,24030.0,7,7,6.0,69,11
1016,2019,7,7,815,211,24076.0,12,15,0.0,69,11
1016,2019,7,7,817,4,23927.0,6,4,8.0,69,11
1016,2019,7,7,822,131,23456.0,4,6,13.0,70,1
1016,2019,7,7,822,131,23994.0,4,6,13.0,70,1
1016,2019,7,7,825,210,24381.0,17,0,0.0,68,12
1016,2019,7,7,826,5,23825.0,10,10,1.0,69,11
1016,2019,7,7,830,9,23426.0,5,9,10.0,70,1
1016,2019,7,7,832,1,24727.0,11,11,0.0,69,11
1016,2019,7,7,840,211,23727.0,9,17,2.0,69,11
1016,2019,7,7,841,51,23884.0,13,12,0.0,69,11
1016,2019,7,7,842,9,23485.0,8,5,4.0,69,11
1016,2019,7,7,844,6,23732.0,3,3,15.0,70,1
1016,2019,7,7,847,3,23686.0,16,18,0.0,68,12
1016,2019,7,7,848,5,37950.0,19,13,0.0,59,130
1017,2019,8,34,1,131,30186.0,1,1,25.0,53,1
1017,2019,8,34,8,51,29975.0,7,12,6.0,52,11
1017,2019,8,34,9,3,29792.0,18,18,0.0,51,12
1017,2019,8,34,20,6,30044.0,5,7,11.0,53,1
1017,2019,8,34,20,6,30468.0,5,7,11.0,53,1
1017,2019,8,34,154,210,30837.0,20,16,0.0,44,31
1017,2019,8,34,807,4,30884.0,8,13,4.0,52,11
1017,2019,8,34,815,211,37286.0,12,14,0.0,52,11
1017,2019,8,34,817,4,31031.0,11,8,0.0,52,11
1017,2019,8,34,822,131,30412.0,2,2,18.0,53,1
1017,2019,8,34,825,210,30832.0,17,15,0.0,52,11
1017,2019,8,34,826,5,30233.0,14,19,0.0,52,11
1017,2019,8,34,830,9,30118.0,4,4,12.0,53,1
1017,2019,8,34,832,1,29920.0,6,6,8.0,53,1
1017,2019,8,34,840,211,30849.0,13,17,0.0,52,11
1017,2019,8,34,841,51,30842.0,16,10,0.0,52,11
1017,2019,8,34,841,51,31697.0,16,10,0.0,52,11
1017,2019,8,34,842,9,30228.0,10,9,1.0,52,11
1017,2019,8,34,844,6,30203.0,3,3,15.0,53,1
1017,2019,8,34,846,1,30576.0,9,5,2.0,52,11
1017,2019,8,34,847,3,31950.0,19,20,0.0,51,12
1017,2019,8,34,847,3,37494.0,19,20,0.0,51,12
1017,2019,8,34,848,5,30279.0,15,11,0.0,52,11
1018,2019,9,70,1,131,30067.0,5,4,10.0,71,1
1018,2019,9,70,8,51,21709.0,9,6,2.0,70,11
1018,2019,9,70,9,3,21525.0,20,17,0.0,68,13
1018,2019,9,70,20,6,22251.0,4,9,12.0,71,1
1018,2019,9,70,20,6,25236.0,4,9,12.0,71,1
1018,2019,9,70,154,210,22265.0,16,11,0.0,70,11
1018,2019,9,70,807,4,21985.0,13,15,0.0,70,11
1018,2019,9,70,815,211,22330.0,11,13,0.0,70,11
1018,2019,9,70,817,4,22305.0,12,12,0.0,70,11
1018,2019,9,70,822,131,22552.0,3,3,15.0,71,1
1018,2019,9,70,825,210,16224.0,19,10,0.0,69,12
1018,2019,9,70,825,210,22309.0,19,10,0.0,69,12
1018,2019,9,70,825,210,23243.0,19,10,0.0,69,12
1018,2019,9,70,826,5,25091.0,17,16,0.0,70,11
1018,2019,9,70,830,9,21110.0,1,2,26.0,71,1
1018,2019,9,70,832,1,21266.0,8,19,4.0,70,11
1018,2019,9,70,840,211,21982.0,14,14,0.0,70,11
1018,2019,9,70,841,51,21672.0,10,7,1.0,70,11
1018,2019,9,70,842,9,22239.0,7,8,6.0,70,11
1018,2019,9,70,844,6,21878.0,2,1,18.0,71,1
1018,2019,9,70,846,1,21547.0,6,5,8.0,70,11
1018,2019,9,70,847,3,22772.0,18,0,0.0,69,12
1018,2019,9,70,848,5,21225.0,15,18,0.0,70,11
1019,2019,10,9,1,131,28905.0,1,2,26.0,52,1
1019,2019,10,9,8,51,28364.0,8,12,4.0,52,1
1019,2019,10,9,9,3,28694.0,15,20,0.0,51,11
1019,2019,10,9,20,6,28021.0,16,6,0.0,51,11
1019,2019,10,9,20,6,38468.0,16,6,0.0,51,11
1019,2019,10,9,154,210,33562.0,19,14,0.0,9,4
1019,2019,10,9,807,4,28926.0,10,10,1.0,52,1
1019,2019,10,9,815,211,28747.0,17,15,0.0,51,11
1019,2019,10,9,815,211,30264.0,17,15,0.0,51,11
1019,2019,10,9,815,211,38032.0,17,15,0.0,51,11
1019,2019,10,9,817,4,28381.0,7,7,6.0,52,1
1019,2019,10,9,817,4,28416.0,7,7,6.0,52,1
1019,2019,10,9,822,131,28177.0,2,1,18.0,52,1
1019,2019,10,9,822,131,28493.0,2,1,18.0,52,1
1019,2019,10,9,825,210,32767.0,20,16,0.0,6,4
1019,2019,10,9,826,5,28811.0,9,17,2.0,52,1
1019,2019,10,9,826,5,29377.0,9,17,2.0,52,1
1019,2019,10,9,830,9,27827.0,5,4,10.0,52,1
1019,2019,10,9,830,9,27950.0,5,4,10.0,52,1
1019,2019,10,9,832,1,27980.0,6,13,8.0,52,1
1019,2019,10,9,840,211,29074.0,13,18,0.0,52,1
1019,2019,10,9,840,211,30400.0,13,18,0.0,52,1
1019,2019,10,9,842,9,27905.0,4,5,12.0,52,1
1019,2019,10,9,844,6,28348.0,3,3,15.0,52,1
1019,2019,10,9,844,6,28558.0,3,3,15.0,52,1
1019,2019,10,9,846,1,27919.0,11,8,0.0,52,1
1019,2019,10,9,846,1,28275.0,11,8,0.0,52,1
1019,2019,10,9,847,3,30245.0,14,19,0.0,51,11
1019,2019,10,9,848,5,28954.0,12,9,0.0,52,1
1020,2019,11,10,1,131,19610.0,9,1,2.0,64,1
1020,2019,11,10,1,131,20015.0,9,1,2.0,64,1
1020,2019,11,10,1,131,20203.0,9,1,2.0,64,1
1020,2019,11,10,1,131,22947.0,9,1,2.0,64,1
1020,2019,11,10,1,131,27069.0,9,1,2.0,64,1
1020,2019,11,10,1,131,69022.0,9,1,2.0,64,1
1020,2019,11,10,8,51,20930.0,12,5,0.0,64,1
1020,2019,11,10,8,51,21142.0,12,5,0.0,64,1
1020,2019,11,10,8,51,22307.0,12,5,0.0,64,1
1020,2019,11,10,8,51,27256.0,12,5,0.0,64,1
1020,2019,11,10,9,3,19626.0,10,18,1.0,64,1
1020,2019,11,10,9,3,19825.0,10,18,1.0,64,1
1020,2019,11,10,9,3,20370.0,10,18,1.0,64,1
1020,2019,11,10,9,3,20436.0,10,18,1.0,64,1
1020,2019,11,10,9,3,23801.0,10,18,1.0,64,1
1020,2019,11,10,20,6,19586.0,2,20,18.0,64,1
1020,2019,11,10,20,6,20094.0,2,20,18.0,64,1
1020,2019,11,10,20,6,20768.0,2,20,18.0,64,1
1020,2019,11,10,20,6,21256.0,2,20,18.0,64,1
1020,2019,11,10,20,6,22058.0,2,20,18.0,64,1
1020,2019,11,10,154,210,20622.0,7,6,6.0,64,1
1020,2019,11,10,154,210,21423.0,7,6,6.0,64,1
1020,2019,11,10,154,210,21625.0,7,6,6.0,64,1
1020,2019,11,10,154,210,22421.0,7,6,6.0,64,1
1020,2019,11,10,154,210,27232.0,7,6,6.0,64,1
1020,2019,11,10,807,4,20118.0,16,9,0.0,39,3
1020,2019,11,10,807,4,20624.0,16,9,0.0,39,3
1020,2019,11,10,807,4,22132.0,16,9,0.0,39,3
1020,2019,11,10,817,4,21224.0,19,13,0.0,13,43
1020,2019,11,10,822,131,20498.0,15,3,0.0,56,3
1020,2019,11,10,822,131,21009.0,15,3,0.0,56,3
1020,2019,11,10,822,131,21142.0,15,3,0.0,56,3
1020,2019,11,10,822,131,22243.0,15,3,0.0,56,3
1020,2019,11,10,825,210,20285.0,8,12,4.0,64,1
